Date,Open,High,Low,Close
2001-04-18,1.3798,1.3889,1.3634,1.38
2001-04-19,1.3839,1.3924,1.3731,1.3915
2001-04-20,1.3901,1.3981,1.3853,1.3935
2001-04-23,1.3953,1.4023,1.384,1.3907
2001-04-24,1.3884,1.3952,1.3832,1.3832
2001-04-25,1.3818,1.393,1.3768,1.3892
2001-04-26,1.3889,1.3974,1.3857,1.394
2001-04-27,1.393,1.3971,1.3702,1.3742
2001-04-30,1.3747,1.3761,1.3609,1.3651
2001-05-01,1.3663,1.3706,1.3592,1.3683
2001-05-02,1.3678,1.3705,1.3613,1.369
2001-05-03,1.3721,1.3753,1.3622,1.3638
2001-05-04,1.3658,1.3771,1.3637,1.3707
2001-05-07,1.3713,1.3739,1.3656,1.3735
2001-05-08,1.3741,1.3741,1.3617,1.3652
2001-05-09,1.3652,1.3661,1.3578,1.362
2001-05-10,1.364,1.3697,1.3523,1.3602
2001-05-11,1.3608,1.3608,1.3479,1.3568
2001-05-14,1.3561,1.3594,1.3538,1.3572
2001-05-15,1.3575,1.3647,1.3565,1.3579
2001-05-16,1.3611,1.3687,1.354,1.3586
2001-05-17,1.36,1.3646,1.3499,1.3558
2001-05-18,1.3559,1.3571,1.343,1.3498
2001-05-21,1.3489,1.351,1.3403,1.3486
2001-05-22,1.3459,1.3476,1.3303,1.3321
2001-05-23,1.3324,1.3359,1.3235,1.3288
2001-05-24,1.326,1.3355,1.3225,1.3267
2001-05-25,1.3267,1.3312,1.3204,1.331
2001-05-28,1.3282,1.3306,1.324,1.3288
2001-05-29,1.3284,1.3302,1.3125,1.3161
2001-05-30,1.3126,1.3265,1.3126,1.3247
2001-05-31,1.3216,1.3234,1.3001,1.3035
2001-06-01,1.3009,1.3044,1.2919,1.302
2001-06-04,1.2984,1.3102,1.2944,1.3002
2001-06-05,1.2989,1.3077,1.2957,1.3068
2001-06-06,1.3062,1.3099,1.2886,1.2943
2001-06-07,1.2896,1.2951,1.2877,1.2934
2001-06-08,1.2944,1.2944,1.2867,1.2873
2001-06-11,1.2905,1.2967,1.2769,1.2809
2001-06-12,1.2807,1.3007,1.2797,1.2997
2001-06-13,1.2978,1.3052,1.2915,1.295
2001-06-14,1.2974,1.3142,1.2895,1.3092
2001-06-15,1.312,1.3246,1.3094,1.3138
2001-06-18,1.3145,1.3223,1.3101,1.3215
2001-06-19,1.3195,1.3195,1.3083,1.3107
2001-06-20,1.3097,1.3129,1.3012,1.3096
2001-06-21,1.3119,1.3134,1.3004,1.3032
2001-06-22,1.3012,1.3113,1.2977,1.3054
2001-06-25,1.3053,1.3115,1.3037,1.3044
2001-06-26,1.304,1.3129,1.304,1.3096
2001-06-27,1.3097,1.3098,1.3014,1.3035
2001-06-28,1.3034,1.306,1.2842,1.2851
2001-06-29,1.2867,1.2938,1.2832,1.2875
2001-07-02,1.2869,1.2869,1.2786,1.2821
2001-07-03,1.2829,1.285,1.2761,1.2814
2001-07-04,1.2786,1.28,1.2728,1.279
2001-07-05,1.2786,1.2801,1.2614,1.2654
2001-07-06,1.2662,1.2914,1.2648,1.2904
2001-07-09,1.2896,1.2947,1.2836,1.293
2001-07-10,1.2953,1.303,1.2913,1.2996
2001-07-11,1.2999,1.3172,1.297,1.31
2001-07-12,1.3074,1.3092,1.3002,1.304
2001-07-13,1.3067,1.3136,1.3054,1.313
2001-07-16,1.3145,1.3223,1.3131,1.3131
2001-07-17,1.3105,1.3266,1.3048,1.3212
2001-07-18,1.3226,1.3435,1.3174,1.3404
2001-07-19,1.3413,1.3451,1.3376,1.3436
2001-07-20,1.3484,1.3537,1.3438,1.3442
2001-07-23,1.3431,1.3472,1.3371,1.3432
2001-07-24,1.3419,1.3504,1.3391,1.3457
2001-07-25,1.3454,1.3542,1.3416,1.3525
2001-07-26,1.3526,1.3546,1.3437,1.3463
2001-07-27,1.3457,1.3489,1.3391,1.3448
2001-07-30,1.3436,1.3441,1.3361,1.3369
2001-07-31,1.3356,1.3442,1.3342,1.3442
2001-08-01,1.3443,1.3552,1.3438,1.354
2001-08-02,1.3535,1.3589,1.3516,1.3565
2001-08-03,1.3548,1.3606,1.3487,1.3524
2001-08-06,1.35,1.35,1.3424,1.3451
2001-08-07,1.3447,1.3481,1.3368,1.3472
2001-08-08,1.3445,1.3519,1.3408,1.3507
2001-08-09,1.3514,1.376,1.3498,1.3738
2001-08-10,1.3723,1.3802,1.3722,1.3753
2001-08-13,1.3756,1.3854,1.3732,1.3792
2001-08-14,1.3802,1.3922,1.377,1.3869
2001-08-15,1.3856,1.4004,1.3856,1.3962
2001-08-16,1.398,1.4051,1.3923,1.4016
2001-08-17,1.4027,1.4169,1.3994,1.4166
2001-08-20,1.4139,1.4201,1.4085,1.4126
2001-08-21,1.4096,1.4214,1.4085,1.4214
2001-08-22,1.4205,1.4311,1.4093,1.4096
2001-08-23,1.4089,1.4139,1.4038,1.4096
2001-08-24,1.4087,1.4114,1.3989,1.4061
2001-08-27,1.4035,1.4066,1.4006,1.4049
2001-08-28,1.4043,1.4048,1.3915,1.4027
2001-08-29,1.4036,1.4098,1.4026,1.4064
2001-08-30,1.4037,1.42,1.4021,1.4162
2001-08-31,1.4154,1.4224,1.4048,1.4145
2001-09-03,1.4078,1.4112,1.4055,1.4078
2001-09-04,1.4036,1.4056,1.3752,1.3849
2001-09-05,1.3823,1.3888,1.3792,1.3814
2001-09-06,1.3801,1.3967,1.3737,1.3966
2001-09-07,1.3938,1.4207,1.3917,1.4193
2001-09-10,1.4202,1.4214,1.4045,1.405
2001-09-11,1.4062,1.4358,1.3982,1.4316
2001-09-12,1.4211,1.4296,1.4102,1.4155
2001-09-13,1.4164,1.4302,1.4139,1.4285
2001-09-14,1.4276,1.4494,1.423,1.4414
2001-09-17,1.4464,1.4639,1.4377,1.4514
2001-09-18,1.4497,1.459,1.4429,1.459
2001-09-19,1.457,1.4649,1.4486,1.4556
2001-09-20,1.4548,1.4578,1.449,1.4573
2001-09-21,1.4515,1.4515,1.4275,1.4347
2001-09-24,1.4365,1.4439,1.4307,1.438
2001-09-25,1.4385,1.451,1.4362,1.4495
2001-09-26,1.4492,1.4548,1.445,1.4516
2001-09-27,1.45,1.4525,1.4439,1.4493
2001-09-28,1.4477,1.448,1.434,1.4374
2001-10-01,1.4365,1.4469,1.4315,1.4437
2001-10-02,1.4418,1.4448,1.4357,1.4411
2001-10-03,1.4377,1.4459,1.4316,1.4327
2001-10-04,1.4345,1.4402,1.4276,1.4402
2001-10-05,1.4404,1.4448,1.4316,1.4358
2001-10-08,1.4366,1.4438,1.4323,1.4391
2001-10-09,1.4377,1.4401,1.4287,1.4297
2001-10-10,1.4304,1.4324,1.4266,1.4274
2001-10-11,1.4282,1.4301,1.4077,1.4123
2001-10-12,1.4116,1.4268,1.4099,1.4248
2001-10-15,1.425,1.4264,1.4129,1.4156
2001-10-16,1.4141,1.4226,1.4092,1.4213
2001-10-17,1.4215,1.4236,1.41,1.4185
2001-10-18,1.4157,1.4292,1.4146,1.4283
2001-10-19,1.4244,1.4253,1.4148,1.4155
2001-10-22,1.4156,1.4173,1.4055,1.4078
2001-10-23,1.4072,1.4098,1.3945,1.3998
2001-10-24,1.4004,1.4076,1.399,1.4061
2001-10-25,1.4063,1.4158,1.3988,1.4055
2001-10-26,1.4043,1.4087,1.4019,1.4087
2001-10-29,1.4079,1.4259,1.4068,1.425
2001-10-30,1.4244,1.4345,1.4237,1.4283
2001-10-31,1.4316,1.4368,1.4264,1.43
2001-11-01,1.4299,1.4499,1.4294,1.4404
2001-11-02,1.4407,1.4485,1.434,1.4362
2001-11-05,1.4327,1.4337,1.4254,1.4299
2001-11-06,1.4303,1.4329,1.425,1.4257
2001-11-07,1.4259,1.4413,1.4259,1.4362
2001-11-08,1.4343,1.4358,1.4226,1.428
2001-11-09,1.4272,1.4348,1.4221,1.4339
2001-11-12,1.4329,1.4434,1.4285,1.4335
2001-11-13,1.4312,1.4319,1.4042,1.4049
2001-11-14,1.4034,1.4079,1.3941,1.4062
2001-11-15,1.4047,1.4093,1.3977,1.3996
2001-11-16,1.403,1.411,1.4019,1.4055
2001-11-19,1.4049,1.4049,1.3901,1.396
2001-11-20,1.3972,1.4101,1.3972,1.4086
2001-11-21,1.4075,1.4086,1.4024,1.4071
2001-11-22,1.4052,1.4073,1.4026,1.4047
2001-11-23,1.4047,1.4095,1.3984,1.4047
2001-11-26,1.4061,1.4121,1.4053,1.4082
2001-11-27,1.4083,1.4121,1.3982,1.408
2001-11-28,1.4051,1.4126,1.4011,1.407
2001-11-30,1.4,1.4109,1.3968,1.4095
2001-12-03,1.4104,1.4112,1.4015,1.4057
2001-12-04,1.4045,1.4062,1.3975,1.3995
2001-12-05,1.401,1.4063,1.391,1.3987
2001-12-06,1.3981,1.41,1.3947,1.4081
2001-12-07,1.4068,1.4076,1.3978,1.4014
2001-12-10,1.4013,1.4062,1.3946,1.4059
2001-12-11,1.4056,1.4085,1.4011,1.4049
2001-12-12,1.4038,1.4078,1.3986,1.4077
2001-12-13,1.4072,1.4091,1.3993,1.4017
2001-12-14,1.4047,1.4159,1.4009,1.4107
2001-12-17,1.409,1.4171,1.4066,1.4141
2001-12-18,1.4144,1.4215,1.4126,1.4212
2001-12-19,1.4177,1.4206,1.4123,1.4189
2001-12-20,1.4172,1.423,1.4133,1.422
2001-12-21,1.4234,1.4237,1.4031,1.4086
2001-12-24,1.4073,1.4172,1.3961,1.3981
2001-12-25,1.4021,1.4057,1.3979,1.4011
2001-12-26,1.3978,1.4088,1.3978,1.4085
2001-12-27,1.4081,1.4162,1.4032,1.4109
2001-12-28,1.4106,1.4127,1.4019,1.4069
2001-12-31,1.404,1.4226,1.4025,1.417
2002-01-02,1.4159,1.4461,1.415,1.4433
2002-01-03,1.4437,1.4451,1.4341,1.4374
2002-01-04,1.4358,1.437,1.4278,1.4283
2002-01-07,1.4295,1.4334,1.416,1.4297
2002-01-08,1.4247,1.4304,1.4217,1.4234
2002-01-09,1.4268,1.4268,1.4166,1.423
2002-01-10,1.4243,1.4314,1.4222,1.4251
2002-01-11,1.4251,1.4286,1.42,1.4249
2002-01-14,1.4278,1.4289,1.4244,1.4261
2002-01-15,1.4233,1.4243,1.4034,1.404
2002-01-16,1.4038,1.4121,1.399,1.4116
2002-01-17,1.414,1.4238,1.4088,1.419
2002-01-18,1.4218,1.4279,1.4185,1.4279
2002-01-21,1.4331,1.4339,1.4236,1.4245
2002-01-22,1.4256,1.426,1.4175,1.4258
2002-01-23,1.4277,1.4314,1.4061,1.4068
2002-01-24,1.4064,1.4083,1.4021,1.4062
2002-01-25,1.4076,1.4083,1.3876,1.3942
2002-01-28,1.3935,1.3957,1.3794,1.3794
2002-01-29,1.3773,1.3808,1.3665,1.3808
2002-01-30,1.3802,1.3809,1.3648,1.3682
2002-01-31,1.3682,1.3747,1.3617,1.362
2002-02-01,1.3651,1.3743,1.3619,1.3707
2002-02-04,1.369,1.3906,1.369,1.3901
2002-02-05,1.3881,1.3964,1.3826,1.3854
2002-02-06,1.3858,1.3953,1.3824,1.3926
2002-02-07,1.3919,1.3967,1.3871,1.3935
2002-02-08,1.3923,1.4001,1.392,1.3956
2002-02-11,1.392,1.4026,1.3888,1.3947
2002-02-12,1.3961,1.3998,1.3903,1.395
2002-02-13,1.3961,1.3964,1.3855,1.3862
2002-02-14,1.386,1.3929,1.3805,1.3911
2002-02-15,1.3915,1.3915,1.3838,1.3883
2002-02-18,1.3895,1.39,1.3846,1.3872
2002-02-19,1.3862,1.3963,1.3795,1.3932
2002-02-20,1.394,1.3946,1.3807,1.3822
2002-02-21,1.382,1.3865,1.3804,1.3836
2002-02-22,1.3861,1.4008,1.3834,1.3982
2002-02-25,1.3984,1.3988,1.391,1.3915
2002-02-26,1.3954,1.3999,1.3872,1.3907
2002-02-27,1.3891,1.395,1.387,1.3927
2002-02-28,1.3919,1.3942,1.3844,1.3911
2002-03-01,1.3924,1.3924,1.3765,1.378
2002-03-04,1.3794,1.3853,1.3739,1.3828
2002-03-05,1.384,1.3855,1.3757,1.3847
2002-03-06,1.3837,1.3889,1.3804,1.3866
2002-03-07,1.3865,1.399,1.3829,1.3967
2002-03-08,1.3957,1.3962,1.3833,1.3866
2002-03-11,1.3864,1.391,1.3851,1.3851
2002-03-12,1.3819,1.39,1.3806,1.39
2002-03-13,1.3878,1.4014,1.3845,1.3979
2002-03-14,1.398,1.4101,1.3965,1.4043
2002-03-15,1.4064,1.4104,1.3967,1.3977
2002-03-18,1.396,1.4016,1.3931,1.3981
2002-03-19,1.3982,1.401,1.3937,1.3986
2002-03-20,1.396,1.3989,1.3885,1.3989
2002-03-21,1.3963,1.3988,1.3915,1.3921
2002-03-22,1.3914,1.3919,1.3806,1.3837
2002-03-25,1.3828,1.3908,1.3817,1.3902
2002-03-26,1.3877,1.4002,1.3877,1.3956
2002-03-27,1.3939,1.3947,1.3879,1.3922
2002-03-28,1.3916,1.3958,1.3856,1.3862
2002-03-29,1.3871,1.3924,1.3871,1.3904
2002-04-01,1.3905,1.411,1.3901,1.4083
2002-04-02,1.405,1.4082,1.3984,1.4007
2002-04-03,1.4007,1.4033,1.398,1.4003
2002-04-04,1.4004,1.409,1.397,1.3987
2002-04-05,1.3987,1.4025,1.3958,1.3972
2002-04-08,1.397,1.3993,1.3934,1.3945
2002-04-09,1.3962,1.408,1.3939,1.4059
2002-04-10,1.406,1.4074,1.4007,1.401
2002-04-11,1.402,1.4046,1.3975,1.4028
2002-04-12,1.4002,1.4015,1.3943,1.3968
2002-04-15,1.3954,1.4019,1.3952,1.3952
2002-04-16,1.3955,1.3991,1.3931,1.3958
2002-04-17,1.3969,1.403,1.3962,1.4006
2002-04-18,1.4012,1.4053,1.3971,1.4041
2002-04-19,1.4024,1.4068,1.3968,1.4021
2002-04-22,1.4002,1.4013,1.3953,1.3974
2002-04-23,1.3964,1.4021,1.3933,1.3995
2002-04-24,1.3976,1.4002,1.3958,1.4
2002-04-25,1.3993,1.4065,1.3967,1.4062
2002-04-26,1.4059,1.4093,1.3999,1.4089
2002-04-29,1.4077,1.4166,1.4072,1.4166
2002-04-30,1.4151,1.4171,1.4113,1.4116
2002-05-01,1.411,1.4158,1.4056,1.4126
2002-05-02,1.4143,1.4168,1.4082,1.4111
2002-05-03,1.4119,1.4343,1.4102,1.434
2002-05-06,1.4333,1.4407,1.4297,1.4407
2002-05-07,1.4388,1.4401,1.4309,1.4344
2002-05-08,1.4318,1.4335,1.4194,1.4211
2002-05-09,1.4202,1.4264,1.4197,1.4238
2002-05-10,1.4223,1.4308,1.4223,1.4251
2002-05-13,1.421,1.4259,1.4158,1.4176
2002-05-14,1.4173,1.4177,1.4039,1.4072
2002-05-15,1.406,1.4209,1.4019,1.4202
2002-05-16,1.4195,1.4221,1.4123,1.4159
2002-05-17,1.4191,1.4261,1.4161,1.4236
2002-05-20,1.4234,1.424,1.4173,1.4208
2002-05-21,1.4208,1.4208,1.4134,1.4135
2002-05-22,1.4127,1.4264,1.4116,1.4189
2002-05-23,1.4198,1.4223,1.4121,1.4134
2002-05-24,1.4143,1.4174,1.4109,1.412
2002-05-28,1.4191,1.4228,1.4166,1.4226
2002-05-29,1.4217,1.436,1.4205,1.436
2002-05-30,1.4349,1.4434,1.4343,1.4388
2002-05-31,1.4381,1.442,1.4203,1.425
2002-06-03,1.4298,1.4366,1.4285,1.4366
2002-06-04,1.4367,1.4423,1.4346,1.4386
2002-06-05,1.4391,1.4433,1.4363,1.4401
2002-06-06,1.4396,1.4518,1.4331,1.4504
2002-06-07,1.451,1.4528,1.4448,1.4469
2002-06-10,1.4458,1.4571,1.4413,1.4546
2002-06-11,1.4536,1.4586,1.4486,1.458
2002-06-12,1.4573,1.4589,1.4487,1.4487
2002-06-13,1.4496,1.4562,1.4455,1.4512
2002-06-14,1.4511,1.4765,1.4503,1.462
2002-06-17,1.4614,1.4655,1.4577,1.461
2002-06-18,1.4612,1.471,1.4603,1.4697
2002-06-19,1.4729,1.4764,1.47,1.475
2002-06-20,1.4741,1.4787,1.4728,1.4767
2002-06-21,1.4742,1.4816,1.4722,1.4749
2002-06-24,1.4749,1.4883,1.4718,1.4764
2002-06-25,1.4768,1.4838,1.4727,1.4838
2002-06-26,1.4914,1.5048,1.4867,1.4909
2002-06-27,1.4913,1.4959,1.4824,1.4943
2002-06-28,1.4965,1.5052,1.4923,1.5052
2002-07-01,1.5054,1.5102,1.4977,1.5024
2002-07-02,1.5035,1.5068,1.4905,1.5035
2002-07-03,1.5028,1.505,1.4929,1.5024
2002-07-04,1.5028,1.5028,1.4952,1.498
2002-07-05,1.4958,1.4958,1.4816,1.4833
2002-07-08,1.4855,1.5049,1.4855,1.5049
2002-07-09,1.5076,1.5115,1.5018,1.5031
2002-07-10,1.5028,1.5102,1.5001,1.5032
2002-07-11,1.4996,1.5121,1.4996,1.5074
2002-07-12,1.504,1.5201,1.5024,1.5201
2002-07-15,1.5236,1.5528,1.5209,1.5436
2002-07-16,1.5455,1.5598,1.544,1.5581
2002-07-17,1.555,1.5623,1.5468,1.5513
2002-07-18,1.5539,1.5602,1.5517,1.5602
2002-07-19,1.561,1.5659,1.5553,1.5642
2002-07-22,1.5596,1.5782,1.5553,1.5767
2002-07-23,1.574,1.5796,1.5577,1.5652
2002-07-24,1.5662,1.5852,1.5508,1.5523
2002-07-25,1.5565,1.5774,1.5565,1.5774
2002-07-26,1.5761,1.5791,1.5628,1.5672
2002-07-29,1.5643,1.5668,1.5363,1.5401
2002-07-30,1.5422,1.5557,1.537,1.5493
2002-07-31,1.5488,1.5563,1.536,1.5489
2002-08-01,1.5501,1.5677,1.5423,1.5671
2002-08-02,1.5658,1.5752,1.5641,1.5641
2002-08-05,1.5643,1.5735,1.5521,1.5673
2002-08-06,1.563,1.5642,1.5282,1.5319
2002-08-07,1.532,1.5411,1.5272,1.5372
2002-08-08,1.5397,1.5422,1.5219,1.5281
2002-08-09,1.5268,1.5372,1.5239,1.5272
2002-08-12,1.5243,1.5428,1.5243,1.5401
2002-08-13,1.541,1.5435,1.531,1.5374
2002-08-14,1.5422,1.5475,1.5297,1.5297
2002-08-15,1.5308,1.5387,1.5224,1.5328
2002-08-16,1.5307,1.5382,1.5246,1.5359
2002-08-19,1.5323,1.5376,1.5245,1.5352
2002-08-20,1.5362,1.5427,1.5302,1.5346
2002-08-21,1.5324,1.5414,1.523,1.5264
2002-08-22,1.5255,1.5255,1.5053,1.513
2002-08-23,1.5119,1.5158,1.5069,1.5158
2002-08-26,1.5141,1.519,1.5089,1.5118
2002-08-27,1.5106,1.5281,1.5106,1.5276
2002-08-28,1.5265,1.532,1.5223,1.5271
2002-08-29,1.5277,1.5434,1.5269,1.5344
2002-08-30,1.5339,1.5367,1.5281,1.531
2002-09-02,1.5316,1.5349,1.5271,1.5322
2002-09-03,1.5325,1.5491,1.5311,1.5484
2002-09-04,1.547,1.5568,1.5428,1.5531
2002-09-05,1.553,1.5684,1.5506,1.561
2002-09-06,1.5583,1.564,1.5297,1.5307
2002-09-09,1.5306,1.538,1.5262,1.5314
2002-09-10,1.5322,1.5368,1.5263,1.5337
2002-09-11,1.5342,1.5422,1.5293,1.5418
2002-09-12,1.5416,1.5588,1.5386,1.5588
2002-09-13,1.5575,1.5593,1.5349,1.5349
2002-09-16,1.5343,1.5386,1.5286,1.5328
2002-09-17,1.5289,1.539,1.517,1.539
2002-09-18,1.5404,1.5503,1.5328,1.5427
2002-09-19,1.542,1.5538,1.5402,1.5538
2002-09-20,1.5545,1.5551,1.5399,1.544
2002-09-23,1.5425,1.5604,1.54,1.5457
2002-09-24,1.5452,1.5633,1.5448,1.5572
2002-09-25,1.5581,1.5618,1.5417,1.5444
2002-09-26,1.543,1.5473,1.5358,1.5403
2002-09-27,1.5402,1.5472,1.5382,1.5472
2002-09-30,1.5492,1.5696,1.5489,1.5667
2002-10-01,1.5646,1.5704,1.5546,1.5554
2002-10-02,1.5542,1.5673,1.5514,1.5673
2002-10-03,1.5674,1.5766,1.5663,1.5723
2002-10-04,1.5724,1.5724,1.5577,1.5596
2002-10-07,1.5593,1.5691,1.5558,1.5688
2002-10-08,1.5678,1.5692,1.5546,1.5635
2002-10-09,1.5643,1.5831,1.5602,1.5821
2002-10-10,1.5816,1.5816,1.5658,1.566
2002-10-11,1.5666,1.5708,1.5615,1.5663
2002-10-14,1.5673,1.5697,1.5629,1.5653
2002-10-15,1.5653,1.5695,1.5523,1.5569
2002-10-16,1.5569,1.5619,1.5531,1.5547
2002-10-17,1.5529,1.5538,1.5237,1.5249
2002-10-18,1.5232,1.5315,1.5226,1.5292
2002-10-21,1.5301,1.535,1.523,1.523
2002-10-22,1.523,1.5373,1.5213,1.5337
2002-10-23,1.5323,1.5368,1.5266,1.5292
2002-10-24,1.5262,1.5307,1.5186,1.5301
2002-10-25,1.5314,1.5345,1.5272,1.5297
2002-10-28,1.5298,1.5358,1.5199,1.5346
2002-10-29,1.5326,1.5426,1.5303,1.5375
2002-10-30,1.5403,1.5425,1.5351,1.5383
2002-10-31,1.5449,1.5503,1.5393,1.544
2002-11-01,1.5463,1.5609,1.542,1.5536
2002-11-04,1.5522,1.5524,1.5441,1.5516
2002-11-05,1.5529,1.5625,1.5523,1.557
2002-11-06,1.5551,1.5614,1.548,1.5574
2002-11-07,1.5617,1.5728,1.5529,1.5712
2002-11-08,1.5696,1.5881,1.5676,1.5855
2002-11-11,1.5837,1.5963,1.583,1.5866
2002-11-12,1.5853,1.5983,1.5826,1.5983
2002-11-13,1.5981,1.5981,1.5827,1.5884
2002-11-14,1.5883,1.592,1.5804,1.5822
2002-11-15,1.5811,1.5997,1.5764,1.5997
2002-11-18,1.601,1.6049,1.5929,1.6036
2002-11-19,1.6044,1.6106,1.5857,1.5888
2002-11-20,1.588,1.5926,1.584,1.5873
2002-11-21,1.5856,1.591,1.5744,1.5807
2002-11-22,1.5816,1.586,1.5728,1.574
2002-11-25,1.5687,1.5706,1.5574,1.5593
2002-11-26,1.5582,1.5654,1.555,1.5654
2002-11-27,1.567,1.5671,1.5568,1.5573
2002-11-28,1.5587,1.5657,1.5574,1.564
2002-11-29,1.5632,1.5655,1.5528,1.5563
2002-12-02,1.5527,1.5545,1.5347,1.5515
2002-12-03,1.5517,1.5555,1.5473,1.5515
2002-12-04,1.5531,1.5636,1.5531,1.5605
2002-12-05,1.5623,1.5626,1.5532,1.5618
2002-12-06,1.5645,1.5812,1.5574,1.5799
2002-12-09,1.5799,1.5812,1.5706,1.5789
2002-12-10,1.579,1.5821,1.5716,1.573
2002-12-11,1.5698,1.5747,1.5635,1.5688
2002-12-12,1.5679,1.5847,1.5679,1.5829
2002-12-13,1.5818,1.5963,1.5798,1.5956
2002-12-16,1.5965,1.5992,1.5895,1.5956
2002-12-17,1.5942,1.6086,1.5884,1.5922
2002-12-18,1.5892,1.5966,1.5836,1.5938
2002-12-19,1.5942,1.5972,1.58,1.5934
2002-12-20,1.5911,1.5964,1.5852,1.5913
2002-12-23,1.5917,1.5983,1.5846,1.5914
2002-12-24,1.5909,1.6006,1.5898,1.5934
2002-12-25,1.5939,1.5972,1.5902,1.597
2002-12-26,1.5979,1.6167,1.5971,1.6167
2002-12-27,1.6206,1.6404,1.6173,1.6364
2002-12-30,1.6341,1.6539,1.6315,1.6533
2002-12-31,1.6487,1.6578,1.6472,1.6504
2003-01-01,1.6467,1.6508,1.6433,1.6506
2003-01-02,1.6489,1.6519,1.6232,1.6233
2003-01-03,1.6242,1.6341,1.6221,1.629
2003-01-06,1.6293,1.64,1.6278,1.6319
2003-01-07,1.63,1.6305,1.6193,1.6272
2003-01-08,1.6271,1.642,1.6202,1.6379
2003-01-09,1.6413,1.6437,1.6258,1.6258
2003-01-10,1.6256,1.6359,1.6248,1.6337
2003-01-13,1.6315,1.6316,1.6226,1.6239
2003-01-14,1.6238,1.6315,1.6232,1.6252
2003-01-15,1.6267,1.6282,1.6196,1.62
2003-01-16,1.6206,1.6294,1.6183,1.6291
2003-01-17,1.6288,1.6378,1.6276,1.6378
2003-01-20,1.635,1.6416,1.6316,1.6396
2003-01-21,1.6394,1.6444,1.6302,1.6436
2003-01-22,1.6429,1.6452,1.6364,1.6424
2003-01-23,1.6403,1.6429,1.6367,1.6399
2003-01-24,1.6372,1.6489,1.637,1.6433
2003-01-27,1.6425,1.6558,1.6425,1.6558
2003-01-28,1.6543,1.6633,1.6453,1.6524
2003-01-29,1.6553,1.6627,1.6465,1.6478
2003-01-30,1.6455,1.6539,1.6383,1.6535
2003-01-31,1.653,1.6572,1.6312,1.638
2003-02-03,1.6337,1.6361,1.6265,1.6349
2003-02-04,1.6357,1.6505,1.6339,1.6478
2003-02-05,1.6489,1.6539,1.635,1.6398
2003-02-06,1.6383,1.6504,1.6378,1.6443
2003-02-07,1.6431,1.6478,1.6371,1.6456
2003-02-10,1.6452,1.6486,1.6413,1.6416
2003-02-11,1.6398,1.6463,1.6334,1.641
2003-02-12,1.6415,1.6445,1.6356,1.6391
2003-02-13,1.6405,1.6478,1.6397,1.642
2003-02-14,1.6459,1.6459,1.6353,1.6437
2003-02-17,1.6368,1.6368,1.6273,1.6314
2003-02-18,1.6292,1.6347,1.6177,1.6216
2003-02-19,1.619,1.6282,1.619,1.6246
2003-02-20,1.6259,1.6294,1.6198,1.6279
2003-02-21,1.6291,1.6324,1.6187,1.6192
2003-02-24,1.6094,1.6151,1.6052,1.6085
2003-02-25,1.6099,1.6136,1.6036,1.606
2003-02-26,1.6068,1.6141,1.6052,1.61
2003-02-27,1.6111,1.6138,1.6041,1.6059
2003-02-28,1.605,1.6129,1.5995,1.6013
2003-03-03,1.6001,1.6175,1.5985,1.6164
2003-03-04,1.6176,1.6259,1.6064,1.6093
2003-03-05,1.6132,1.6178,1.6093,1.6093
2003-03-06,1.6089,1.6188,1.6084,1.612
2003-03-07,1.6143,1.6236,1.6097,1.6135
2003-03-10,1.6147,1.6221,1.6121,1.6179
2003-03-11,1.6154,1.6294,1.6105,1.6248
2003-03-12,1.6234,1.6309,1.6221,1.6231
2003-03-13,1.623,1.6234,1.6015,1.6015
2003-03-14,1.6032,1.6056,1.5818,1.5837
2003-03-17,1.5888,1.593,1.5673,1.5729
2003-03-18,1.576,1.5804,1.565,1.5667
2003-03-19,1.5681,1.5767,1.563,1.5655
2003-03-20,1.5687,1.5775,1.5652,1.5725
2003-03-21,1.5702,1.5751,1.564,1.5734
2003-03-24,1.5747,1.5861,1.5724,1.5737
2003-03-25,1.576,1.5842,1.5696,1.5711
2003-03-26,1.5735,1.5743,1.5621,1.5695
2003-03-27,1.5692,1.5741,1.5632,1.5641
2003-03-28,1.5636,1.5886,1.5609,1.5862
2003-03-31,1.5869,1.6078,1.5859,1.6017
2003-04-01,1.6015,1.6069,1.5955,1.6059
2003-04-02,1.6122,1.6131,1.5793,1.5828
2003-04-03,1.581,1.5874,1.5724,1.5844
2003-04-04,1.5878,1.5887,1.5759,1.5802
2003-04-07,1.5754,1.5804,1.5705,1.5788
2003-04-08,1.5793,1.5845,1.5669,1.5719
2003-04-09,1.5736,1.5829,1.5683,1.5789
2003-04-10,1.5789,1.583,1.5671,1.569
2003-04-11,1.5689,1.5704,1.5582,1.5631
2003-04-14,1.5641,1.5697,1.5639,1.5669
2003-04-15,1.5669,1.5732,1.5628,1.5654
2003-04-16,1.5654,1.59,1.5612,1.5878
2003-04-17,1.5878,1.5939,1.577,1.5789
2003-04-18,1.5786,1.5805,1.5755,1.5781
2003-04-21,1.5807,1.5837,1.5756,1.5802
2003-04-22,1.5839,1.5965,1.5835,1.5883
2003-04-23,1.5885,1.5937,1.5825,1.5921
2003-04-24,1.5921,1.6147,1.591,1.6057
2003-04-25,1.6057,1.6075,1.5942,1.5966
2003-04-28,1.5963,1.6021,1.5886,1.5909
